epoch,markPrice,apr,net_apr,unrealizedPnl,volume,depth,slippage,position,openNotional
01 23:59,114.3350429478269,9.14432491933456,9.14432491933456,2.5052944984478245,12700131.848104067,34571.98643231107,0.19710211951077064,-1.3985766232229224,162.97185519833238
02 23:59,113.08970416689095,21.26866972889331,15.206497324113935,5.827032802436523,10772543.007330343,35596.06499496538,0.19457508763223003,-0.20684418391889636,31.698682045261194
03 23:59,108.1066240695083,17.031497349551607,15.814830665926491,4.666163657411399,11276037.995559392,35349.52106349809,0.19455636128814377,0.8583915160176616,79.5922856190682
04 23:59,103.30903748928075,-11.536260217566891,8.977057945053145,-3.160619237689559,9327396.89990518,30463.344361439762,0.2194575335294843,2.0368085090724932,199.7351334961404
05 23:59,97.35334164993762,-36.90851397170097,-0.20005643829767622,-10.111921636082457,11019827.888271967,30795.440315166914,0.23123651389085367,3.388326303366995,329.3552982769115
06 23:59,95.12420695771739,-14.409899702033139,-2.5683636489202533,-3.9479177265844214,7028422.427574648,14593.909741317411,0.3425298947156412,2.9023125152709355,281.16814820231775
07 23:59,86.69622995845783,-155.78668663559586,-24.456695504159626,-42.68128400975229,4619220.659065373,8556.68424983995,0.44541230708528506,6.384301709438574,597.3689864400294
08 23:59,83.82935817759916,-61.34280006781809,-29.067458574616936,-16.806246593922765,4055929.7026686287,8268.248833852811,0.44821296616735484,7.269778885010844,669.7803859389269
09 23:59,89.31088086309595,142.46582833912174,-10.008204473090412,39.031733791540205,3914009.1111575356,8567.377189324703,0.43483927677119155,4.48019289580197,426.39029535430836
10 23:59,84.42390958540197,-111.4845997567203,-20.155844001453403,-30.54372596074529,4745825.197125149,9485.299499736058,0.4201361595221297,7.156597591892577,656.6230458964665
11 23:59,89.62606343688925,133.55686209815013,-6.181961628762173,36.590921122780856,7595448.844740379,21753.922450253067,0.27498224717848346,4.440246557054344,417.526629226767
12 23:59,95.98933453148823,103.23895467755385,2.936448063430828,28.28464511713804,7031479.311593763,19854.788851530022,0.30522374613730124,2.7358694371558556,253.9170542047059
13 23:59,89.7420607752992,-105.20652472141067,-5.382242150787749,-28.823705403126212,5911538.644637658,20743.434332901437,0.3060870546179577,5.545428595738528,514.1141431207307
14 23:59,90.3919055836712,22.297897706301082,-3.4050893038528325,6.109013070219476,3173092.3198867077,8256.589961040945,0.45608651300815983,5.432247302620276,501.82784057535264
15 23:59,93.05423168261972,59.597634344648355,0.7950922727139137,16.328118998533796,6979584.796459997,31131.55115049171,0.19974556544434435,4.620005081418647,425.5540370268909
16 23:59,92.33048353634616,1.0979420291714121,0.8140203824925073,0.30080603538942796,8206251.151550419,35550.93696424751,0.17395270232247442,4.806421328907547,439.21393800831993
17 23:59,86.70499230515476,-92.37376387647213,-4.667613985681882,-25.307880514101953,8849770.28088164,27484.473366106587,0.21623208091664864,6.184570015700473,557.4603165489607
18 23:59,86.03467288327771,-0.32042444053826674,-4.4261034553961265,-0.08778751795568951,8560298.494779767,31631.184909988417,0.192174643102773,5.711871673853622,513.6258319104609
19 23:59,82.60005167978815,-88.7320807239061,-8.863260153738757,-24.310159102440025,7960014.674553828,27636.037993845493,0.22075373692469927,7.849000796851342,691.9042752539162
20 23:59,79.25606084958402,-103.65986747943802,-13.60309052002372,-28.39996369299672,5280578.953982944,24570.01908446095,0.2610148624069955,8.854316988666476,772.5454267936057
21 23:59,66.0346836671813,-526.7708461122971,-38.03965031013198,-144.32077975679374,4920717.888253268,7577.396759493204,0.4291503025276362,13.887555670866718,1131.8563229731953
22 23:59,59.798187969422784,-334.05760612378214,-51.49501193802517,-91.52263181473484,5920077.325444753,7040.84320485368,0.35773710740479203,16.930135138810527,1318.2116954140865
23 23:59,64.81706830574902,294.0740861749411,-36.47026854180925,80.5682427876551,4193843.746181657,6976.18599929696,0.421669282285245,14.693140168943742,1176.836160616091
24 23:59,63.0591999347153,-81.87902115051084,-38.36229990050514,-22.43260853438653,4748700.264081661,6787.54493241914,0.435331513854281,15.63853685263745,1233.2144145094912
25 23:59,68.03581439457581,285.8420063046492,-25.39412765229897,78.31287843962991,5321957.585161043,9916.941907794362,0.40710846223133357,12.003420026603933,993.7982069205314
26 23:59,65.80414607902041,-127.48509591035742,-29.32070335453199,-34.92742353708422,4885532.017352813,7644.23312802924,0.4481064835241235,14.380227182087374,1150.5556395311614
27 23:59,64.70487864444702,-39.32998778339153,-29.6914175926379,-10.775339118737406,4877087.819660801,9536.23936000357,0.40653759623144037,14.753059677065181,1171.9977565190857
28 23:59,67.00150704818525,138.1764443116669,-23.696136810341297,37.856560085388196,6018391.168117623,13611.873814458728,0.3363481323123706,12.462802922201575,1019.605615302874
29 23:59,71.86754051496246,214.7552211759565,-15.47367619012413,58.83704689752233,3060985.9363536835,7116.361714494402,0.4695915796865239,10.552036385440367,884.324776652842
30 23:59,67.97407361664023,-171.6428901946161,-20.679316656940532,-47.02544936838797,4553180.93034737,13574.011464776388,0.37613263856010354,13.221783358406377,1067.2292850985896
31 23:59,69.87682027142692,103.14981802659315,-16.68482844134267,28.260224116874838,4654707.700986085,10936.532305670422,0.3936891575879041,11.291043652271355,933.6080436918851
